"STATION","DIRECTION","DAYTYPE","ARRIVAL"
"PINERO","TO_BAYAMON","RESTDAY","08:48:13"
"PINERO","TO_BAYAMON","RESTDAY","09:04:13"
"PINERO","TO_BAYAMON","RESTDAY","09:20:13"
"PINERO","TO_BAYAMON","RESTDAY","09:36:13"
"PINERO","TO_BAYAMON","RESTDAY","09:52:13"
"PINERO","TO_BAYAMON","RESTDAY","10:08:13"
"PINERO","TO_BAYAMON","RESTDAY","10:24:13"
"PINERO","TO_BAYAMON","RESTDAY","10:40:13"
"PINERO","TO_BAYAMON","RESTDAY","10:56:13"
"PINERO","TO_BAYAMON","RESTDAY","11:12:13"
"PINERO","TO_BAYAMON","RESTDAY","11:28:13"
"PINERO","TO_BAYAMON","RESTDAY","11:44:13"
"PINERO","TO_BAYAMON","RESTDAY","12:00:13"
"PINERO","TO_BAYAMON","RESTDAY","12:16:13"
"PINERO","TO_BAYAMON","RESTDAY","12:32:13"
"PINERO","TO_BAYAMON","RESTDAY","12:48:13"
"PINERO","TO_BAYAMON","RESTDAY","13:04:13"
"PINERO","TO_BAYAMON","RESTDAY","13:20:13"
"PINERO","TO_BAYAMON","RESTDAY","13:36:13"
"PINERO","TO_BAYAMON","RESTDAY","13:52:13"
"PINERO","TO_BAYAMON","RESTDAY","14:08:13"
"PINERO","TO_BAYAMON","RESTDAY","14:24:13"
"PINERO","TO_BAYAMON","RESTDAY","14:40:13"
"PINERO","TO_BAYAMON","RESTDAY","14:56:13"
"PINERO","TO_BAYAMON","RESTDAY","15:12:13"
"PINERO","TO_BAYAMON","RESTDAY","15:28:53"
"PINERO","TO_BAYAMON","RESTDAY","15:43:53"
"PINERO","TO_BAYAMON","RESTDAY","21:36:13"
"PINERO","TO_BAYAMON","RESTDAY","21:52:13"
"PINERO","TO_BAYAMON","RESTDAY","22:08:13"
"PINERO","TO_BAYAMON","RESTDAY","22:24:13"
"PINERO","TO_BAYAMON","RESTDAY","22:40:13"
"PINERO","TO_BAYAMON","RESTDAY","22:56:13"
"PINERO","TO_BAYAMON","RESTDAY","23:12:13"
"PINERO","TO_BAYAMON","RESTDAY","23:28:13"
"PINERO","TO_BAYAMON","RESTDAY","23:44:13"
"RIO_PIEDRAS","TO_BAYAMON","RESTDAY","00:03:40"
"RIO_PIEDRAS","TO_BAYAMON","RESTDAY","00:19:40"
"RIO_PIEDRAS","TO_BAYAMON","RESTDAY","00:35:40"
"RIO_PIEDRAS","TO_BAYAMON","RESTDAY","00:51:40"
"RIO_PIEDRAS","TO_BAYAMON","RESTDAY","01:07:40"
"RIO_PIEDRAS","TO_BAYAMON","RESTDAY","01:23:40"
"RIO_PIEDRAS","TO_BAYAMON","RESTDAY","01:39:40"
"RIO_PIEDRAS","TO_BAYAMON","RESTDAY","01:55:40"
"RIO_PIEDRAS","TO_BAYAMON","RESTDAY","02:11:40"
"RIO_PIEDRAS","TO_BAYAMON","RESTDAY","02:27:40"
"RIO_PIEDRAS","TO_BAYAMON","RESTDAY","02:43:40"
"RIO_PIEDRAS","TO_BAYAMON","RESTDAY","02:59:40"
"RIO_PIEDRAS","TO_BAYAMON","RESTDAY","03:15:40"
"RIO_PIEDRAS","TO_BAYAMON","RESTDAY","03:31:40"
"RIO_PIEDRAS","TO_BAYAMON","RESTDAY","03:47:40"
"RIO_PIEDRAS","TO_BAYAMON","RESTDAY","04:03:40"
"RIO_PIEDRAS","TO_BAYAMON","RESTDAY","04:19:40"
"RIO_PIEDRAS","TO_BAYAMON","RESTDAY","04:35:40"
"RIO_PIEDRAS","TO_BAYAMON","RESTDAY","04:51:40"
"RIO_PIEDRAS","TO_BAYAMON","RESTDAY","05:07:40"
"RIO_PIEDRAS","TO_BAYAMON","RESTDAY","05:23:40"
"RIO_PIEDRAS","TO_BAYAMON","RESTDAY","05:39:40"
"RIO_PIEDRAS","TO_BAYAMON","RESTDAY","05:55:40"
"RIO_PIEDRAS","TO_BAYAMON","RESTDAY","06:11:40"
"RIO_PIEDRAS","TO_BAYAMON","RESTDAY","06:27:40"
"RIO_PIEDRAS","TO_BAYAMON","RESTDAY","06:43:40"
"RIO_PIEDRAS","TO_BAYAMON","RESTDAY","06:59:40"
"RIO_PIEDRAS","TO_BAYAMON","RESTDAY","07:15:40"
"RIO_PIEDRAS","TO_BAYAMON","RESTDAY","07:31:40"
"RIO_PIEDRAS","TO_BAYAMON","RESTDAY","07:47:40"
"RIO_PIEDRAS","TO_BAYAMON","RESTDAY","08:03:40"
"RIO_PIEDRAS","TO_BAYAMON","RESTDAY","08:19:40"
"RIO_PIEDRAS","TO_BAYAMON","RESTDAY","08:35:40"
"RIO_PIEDRAS","TO_BAYAMON","RESTDAY","08:51:40"
"RIO_PIEDRAS","TO_BAYAMON","RESTDAY","09:07:40"
"RIO_PIEDRAS","TO_BAYAMON","RESTDAY","09:23:40"
"RIO_PIEDRAS","TO_BAYAMON","RESTDAY","09:39:40"
"RIO_PIEDRAS","TO_BAYAMON","RESTDAY","09:55:40"
"RIO_PIEDRAS","TO_BAYAMON","RESTDAY","10:11:40"
"RIO_PIEDRAS","TO_BAYAMON","RESTDAY","10:27:40"
"RIO_PIEDRAS","TO_BAYAMON","RESTDAY","10:43:40"
"RIO_PIEDRAS","TO_BAYAMON","RESTDAY","10:59:40"
"RIO_PIEDRAS","TO_BAYAMON","RESTDAY","11:15:40"
"RIO_PIEDRAS","TO_BAYAMON","RESTDAY","11:31:40"
"RIO_PIEDRAS","TO_BAYAMON","RESTDAY","11:47:40"
"RIO_PIEDRAS","TO_BAYAMON","RESTDAY","12:03:40"
"RIO_PIEDRAS","TO_BAYAMON","RESTDAY","12:19:40"
"RIO_PIEDRAS","TO_BAYAMON","RESTDAY","12:35:40"
"RIO_PIEDRAS","TO_BAYAMON","RESTDAY","12:51:40"
"RIO_PIEDRAS","TO_BAYAMON","RESTDAY","13:07:40"
"RIO_PIEDRAS","TO_BAYAMON","RESTDAY","13:23:40"
"RIO_PIEDRAS","TO_BAYAMON","RESTDAY","13:39:40"
"RIO_PIEDRAS","TO_BAYAMON","RESTDAY","13:55:40"
"RIO_PIEDRAS","TO_BAYAMON","RESTDAY","14:11:40"
"RIO_PIEDRAS","TO_BAYAMON","RESTDAY","14:27:40"
"RIO_PIEDRAS","TO_BAYAMON","RESTDAY","14:43:40"
"RIO_PIEDRAS","TO_BAYAMON","RESTDAY","14:59:40"
"RIO_PIEDRAS","TO_BAYAMON","RESTDAY","15:15:40"
"RIO_PIEDRAS","TO_BAYAMON","RESTDAY","15:32:20"
"RIO_PIEDRAS","TO_BAYAMON","RESTDAY","15:47:20"
"RIO_PIEDRAS","TO_BAYAMON","RESTDAY","21:39:40"
"RIO_PIEDRAS","TO_BAYAMON","RESTDAY","21:55:40"
"RIO_PIEDRAS","TO_BAYAMON","RESTDAY","22:11:40"
"RIO_PIEDRAS","TO_BAYAMON","RESTDAY","22:27:40"
"RIO_PIEDRAS","TO_BAYAMON","RESTDAY","22:43:40"
"RIO_PIEDRAS","TO_BAYAMON","RESTDAY","22:59:40"
"RIO_PIEDRAS","TO_BAYAMON","RESTDAY","23:15:40"
"RIO_PIEDRAS","TO_BAYAMON","RESTDAY","23:31:40"
"RIO_PIEDRAS","TO_BAYAMON","RESTDAY","23:47:40"
"ROOSEVELT","TO_BAYAMON","RESTDAY","00:13:04"
"ROOSEVELT","TO_BAYAMON","RESTDAY","00:29:04"
"ROOSEVELT","TO_BAYAMON","RESTDAY","00:45:04"
"ROOSEVELT","TO_BAYAMON","RESTDAY","01:01:04"
"ROOSEVELT","TO_BAYAMON","RESTDAY","01:17:04"
"ROOSEVELT","TO_BAYAMON","RESTDAY","01:33:04"
"ROOSEVELT","TO_BAYAMON","RESTDAY","01:49:04"
"ROOSEVELT","TO_BAYAMON","RESTDAY","02:05:04"
"ROOSEVELT","TO_BAYAMON","RESTDAY","02:21:04"
"ROOSEVELT","TO_BAYAMON","RESTDAY","02:37:04"
"ROOSEVELT","TO_BAYAMON","RESTDAY","02:53:04"
"ROOSEVELT","TO_BAYAMON","RESTDAY","03:09:04"
"ROOSEVELT","TO_BAYAMON","RESTDAY","03:25:04"
"ROOSEVELT","TO_BAYAMON","RESTDAY","03:41:04"
"ROOSEVELT","TO_BAYAMON","RESTDAY","03:57:04"
"ROOSEVELT","TO_BAYAMON","RESTDAY","04:13:04"
"ROOSEVELT","TO_BAYAMON","RESTDAY","04:29:04"
"ROOSEVELT","TO_BAYAMON","RESTDAY","04:45:04"
"ROOSEVELT","TO_BAYAMON","RESTDAY","05:01:04"
"ROOSEVELT","TO_BAYAMON","RESTDAY","05:17:04"
"ROOSEVELT","TO_BAYAMON","RESTDAY","05:33:04"
"ROOSEVELT","TO_BAYAMON","RESTDAY","05:49:04"
"ROOSEVELT","TO_BAYAMON","RESTDAY","06:05:04"
"ROOSEVELT","TO_BAYAMON","RESTDAY","06:21:04"
"ROOSEVELT","TO_BAYAMON","RESTDAY","06:37:04"
"ROOSEVELT","TO_BAYAMON","RESTDAY","06:53:04"
"ROOSEVELT","TO_BAYAMON","RESTDAY","07:09:04"
"ROOSEVELT","TO_BAYAMON","RESTDAY","07:25:04"
"ROOSEVELT","TO_BAYAMON","RESTDAY","07:41:04"
"ROOSEVELT","TO_BAYAMON","RESTDAY","07:57:04"
"ROOSEVELT","TO_BAYAMON","RESTDAY","08:13:04"
"ROOSEVELT","TO_BAYAMON","RESTDAY","08:29:04"
"ROOSEVELT","TO_BAYAMON","RESTDAY","08:45:04"
"ROOSEVELT","TO_BAYAMON","RESTDAY","09:01:04"
"ROOSEVELT","TO_BAYAMON","RESTDAY","09:17:04"
"ROOSEVELT","TO_BAYAMON","RESTDAY","09:33:04"
"ROOSEVELT","TO_BAYAMON","RESTDAY","09:49:04"
"ROOSEVELT","TO_BAYAMON","RESTDAY","10:05:04"
"ROOSEVELT","TO_BAYAMON","RESTDAY","10:21:04"
"ROOSEVELT","TO_BAYAMON","RESTDAY","10:37:04"
"ROOSEVELT","TO_BAYAMON","RESTDAY","10:53:04"
"ROOSEVELT","TO_BAYAMON","RESTDAY","11:09:04"
"ROOSEVELT","TO_BAYAMON","RESTDAY","11:25:04"
"ROOSEVELT","TO_BAYAMON","RESTDAY","11:41:04"
"ROOSEVELT","TO_BAYAMON","RESTDAY","11:57:04"
"ROOSEVELT","TO_BAYAMON","RESTDAY","12:13:04"
"ROOSEVELT","TO_BAYAMON","RESTDAY","12:29:04"
"ROOSEVELT","TO_BAYAMON","RESTDAY","12:45:04"
"ROOSEVELT","TO_BAYAMON","RESTDAY","13:01:04"
"ROOSEVELT","TO_BAYAMON","RESTDAY","13:17:04"
"ROOSEVELT","TO_BAYAMON","RESTDAY","13:33:04"
"ROOSEVELT","TO_BAYAMON","RESTDAY","13:49:04"
"ROOSEVELT","TO_BAYAMON","RESTDAY","14:05:04"
"ROOSEVELT","TO_BAYAMON","RESTDAY","14:21:04"
"ROOSEVELT","TO_BAYAMON","RESTDAY","14:37:04"
"ROOSEVELT","TO_BAYAMON","RESTDAY","14:53:04"
"ROOSEVELT","TO_BAYAMON","RESTDAY","15:09:04"
"ROOSEVELT","TO_BAYAMON","RESTDAY","15:25:19"
"ROOSEVELT","TO_BAYAMON","RESTDAY","15:40:19"
"ROOSEVELT","TO_BAYAMON","RESTDAY","21:33:04"
"ROOSEVELT","TO_BAYAMON","RESTDAY","21:49:04"
"ROOSEVELT","TO_BAYAMON","RESTDAY","22:05:04"
"ROOSEVELT","TO_BAYAMON","RESTDAY","22:21:04"
"ROOSEVELT","TO_BAYAMON","RESTDAY","22:37:04"
"ROOSEVELT","TO_BAYAMON","RESTDAY","22:53:04"
"ROOSEVELT","TO_BAYAMON","RESTDAY","23:09:04"
"ROOSEVELT","TO_BAYAMON","RESTDAY","23:25:04"
"ROOSEVELT","TO_BAYAMON","RESTDAY","23:41:04"
"ROOSEVELT","TO_BAYAMON","RESTDAY","23:57:04"
"SAGRADO_CORAZON","TO_BAYAMON","RESTDAY","00:10:00"
"SAGRADO_CORAZON","TO_BAYAMON","RESTDAY","00:26:00"
"SAGRADO_CORAZON","TO_BAYAMON","RESTDAY","00:42:00"
"SAGRADO_CORAZON","TO_BAYAMON","RESTDAY","00:58:00"
"SAGRADO_CORAZON","TO_BAYAMON","RESTDAY","01:14:00"
"SAGRADO_CORAZON","TO_BAYAMON","RESTDAY","01:30:00"
"SAGRADO_CORAZON","TO_BAYAMON","RESTDAY","01:46:00"
"SAGRADO_CORAZON","TO_BAYAMON","RESTDAY","02:02:00"
"SAGRADO_CORAZON","TO_BAYAMON","RESTDAY","02:18:00"
"SAGRADO_CORAZON","TO_BAYAMON","RESTDAY","02:34:00"
"SAGRADO_CORAZON","TO_BAYAMON","RESTDAY","02:50:00"
"SAGRADO_CORAZON","TO_BAYAMON","RESTDAY","03:06:00"
"SAGRADO_CORAZON","TO_BAYAMON","RESTDAY","03:22:00"
"SAGRADO_CORAZON","TO_BAYAMON","RESTDAY","03:38:00"
"SAGRADO_CORAZON","TO_BAYAMON","RESTDAY","03:54:00"
"SAGRADO_CORAZON","TO_BAYAMON","RESTDAY","04:10:00"
"SAGRADO_CORAZON","TO_BAYAMON","RESTDAY","04:26:00"
"SAGRADO_CORAZON","TO_BAYAMON","RESTDAY","04:42:00"
"SAGRADO_CORAZON","TO_BAYAMON","RESTDAY","04:58:00"
"SAGRADO_CORAZON","TO_BAYAMON","RESTDAY","05:14:00"
"SAGRADO_CORAZON","TO_BAYAMON","RESTDAY","05:30:00"
"SAGRADO_CORAZON","TO_BAYAMON","RESTDAY","05:46:00"
"SAGRADO_CORAZON","TO_BAYAMON","RESTDAY","06:02:00"
"SAGRADO_CORAZON","TO_BAYAMON","RESTDAY","06:18:00"
"SAGRADO_CORAZON","TO_BAYAMON","RESTDAY","06:34:00"
"SAGRADO_CORAZON","TO_BAYAMON","RESTDAY","06:50:00"
"SAGRADO_CORAZON","TO_BAYAMON","RESTDAY","07:06:00"
"SAGRADO_CORAZON","TO_BAYAMON","RESTDAY","07:22:00"
"SAGRADO_CORAZON","TO_BAYAMON","RESTDAY","07:38:00"
"SAGRADO_CORAZON","TO_BAYAMON","RESTDAY","07:54:00"
"SAGRADO_CORAZON","TO_BAYAMON","RESTDAY","08:10:00"
"SAGRADO_CORAZON","TO_BAYAMON","RESTDAY","08:26:00"
"SAGRADO_CORAZON","TO_BAYAMON","RESTDAY","08:42:00"
"SAGRADO_CORAZON","TO_BAYAMON","RESTDAY","08:58:00"
"SAGRADO_CORAZON","TO_BAYAMON","RESTDAY","09:14:00"
"SAGRADO_CORAZON","TO_BAYAMON","RESTDAY","09:30:00"
"SAGRADO_CORAZON","TO_BAYAMON","RESTDAY","09:46:00"
"SAGRADO_CORAZON","TO_BAYAMON","RESTDAY","10:02:00"
"SAGRADO_CORAZON","TO_BAYAMON","RESTDAY","10:18:00"
"SAGRADO_CORAZON","TO_BAYAMON","RESTDAY","10:34:00"
"SAGRADO_CORAZON","TO_BAYAMON","RESTDAY","10:50:00"
"SAGRADO_CORAZON","TO_BAYAMON","RESTDAY","11:06:00"
"SAGRADO_CORAZON","TO_BAYAMON","RESTDAY","11:22:00"
"SAGRADO_CORAZON","TO_BAYAMON","RESTDAY","11:38:00"
"SAGRADO_CORAZON","TO_BAYAMON","RESTDAY","11:54:00"
"SAGRADO_CORAZON","TO_BAYAMON","RESTDAY","12:10:00"
"SAGRADO_CORAZON","TO_BAYAMON","RESTDAY","12:26:00"
"SAGRADO_CORAZON","TO_BAYAMON","RESTDAY","12:42:00"
"SAGRADO_CORAZON","TO_BAYAMON","RESTDAY","12:58:00"
"SAGRADO_CORAZON","TO_BAYAMON","RESTDAY","13:14:00"
"SAGRADO_CORAZON","TO_BAYAMON","RESTDAY","13:30:00"
"SAGRADO_CORAZON","TO_BAYAMON","RESTDAY","13:46:00"
"SAGRADO_CORAZON","TO_BAYAMON","RESTDAY","14:02:00"
"SAGRADO_CORAZON","TO_BAYAMON","RESTDAY","14:18:00"
"SAGRADO_CORAZON","TO_BAYAMON","RESTDAY","14:34:00"
"SAGRADO_CORAZON","TO_BAYAMON","RESTDAY","14:50:00"
"SAGRADO_CORAZON","TO_BAYAMON","RESTDAY","15:06:00"
"SAGRADO_CORAZON","TO_BAYAMON","RESTDAY","15:22:00"
"SAGRADO_CORAZON","TO_BAYAMON","RESTDAY","15:37:00"
"SAGRADO_CORAZON","TO_BAYAMON","RESTDAY","21:30:00"
"SAGRADO_CORAZON","TO_BAYAMON","RESTDAY","21:46:00"
"SAGRADO_CORAZON","TO_BAYAMON","RESTDAY","22:02:00"
"SAGRADO_CORAZON","TO_BAYAMON","RESTDAY","22:18:00"
"SAGRADO_CORAZON","TO_BAYAMON","RESTDAY","22:34:00"
"SAGRADO_CORAZON","TO_BAYAMON","RESTDAY","22:50:00"
"SAGRADO_CORAZON","TO_BAYAMON","RESTDAY","23:06:00"
"SAGRADO_CORAZON","TO_BAYAMON","RESTDAY","23:22:00"
"SAGRADO_CORAZON","TO_BAYAMON","RESTDAY","23:38:00"
"SAGRADO_CORAZON","TO_BAYAMON","RESTDAY","23:54:00"
"SAN_FRANCISCO","TO_BAYAMON","RESTDAY","00:09:52"
"SAN_FRANCISCO","TO_BAYAMON","RESTDAY","00:25:52"
"SAN_FRANCISCO","TO_BAYAMON","RESTDAY","00:41:52"
"SAN_FRANCISCO","TO_BAYAMON","RESTDAY","00:57:52"
"SAN_FRANCISCO","TO_BAYAMON","RESTDAY","01:13:52"
"SAN_FRANCISCO","TO_BAYAMON","RESTDAY","01:29:52"
"SAN_FRANCISCO","TO_BAYAMON","RESTDAY","01:45:52"
"SAN_FRANCISCO","TO_BAYAMON","RESTDAY","02:01:52"
"SAN_FRANCISCO","TO_BAYAMON","RESTDAY","02:17:52"
"SAN_FRANCISCO","TO_BAYAMON","RESTDAY","02:33:52"
"SAN_FRANCISCO","TO_BAYAMON","RESTDAY","02:49:52"
"SAN_FRANCISCO","TO_BAYAMON","RESTDAY","03:05:52"
"SAN_FRANCISCO","TO_BAYAMON","RESTDAY","03:21:52"
"SAN_FRANCISCO","TO_BAYAMON","RESTDAY","03:37:52"
"SAN_FRANCISCO","TO_BAYAMON","RESTDAY","03:53:52"
"SAN_FRANCISCO","TO_BAYAMON","RESTDAY","04:09:52"
"SAN_FRANCISCO","TO_BAYAMON","RESTDAY","04:25:52"
"SAN_FRANCISCO","TO_BAYAMON","RESTDAY","04:41:52"
"SAN_FRANCISCO","TO_BAYAMON","RESTDAY","04:57:52"
"SAN_FRANCISCO","TO_BAYAMON","RESTDAY","05:13:52"
"SAN_FRANCISCO","TO_BAYAMON","RESTDAY","05:29:52"
"SAN_FRANCISCO","TO_BAYAMON","RESTDAY","05:45:52"
"SAN_FRANCISCO","TO_BAYAMON","RESTDAY","06:01:52"
"SAN_FRANCISCO","TO_BAYAMON","RESTDAY","06:17:52"
"SAN_FRANCISCO","TO_BAYAMON","RESTDAY","06:33:52"
"SAN_FRANCISCO","TO_BAYAMON","RESTDAY","06:49:52"
"SAN_FRANCISCO","TO_BAYAMON","RESTDAY","07:05:52"
"SAN_FRANCISCO","TO_BAYAMON","RESTDAY","07:21:52"
"SAN_FRANCISCO","TO_BAYAMON","RESTDAY","07:37:52"
"SAN_FRANCISCO","TO_BAYAMON","RESTDAY","07:53:52"
"SAN_FRANCISCO","TO_BAYAMON","RESTDAY","08:09:52"
"SAN_FRANCISCO","TO_BAYAMON","RESTDAY","08:25:52"
"SAN_FRANCISCO","TO_BAYAMON","RESTDAY","08:41:52"
"SAN_FRANCISCO","TO_BAYAMON","RESTDAY","08:57:52"
"SAN_FRANCISCO","TO_BAYAMON","RESTDAY","09:13:52"
"SAN_FRANCISCO","TO_BAYAMON","RESTDAY","09:29:52"
"SAN_FRANCISCO","TO_BAYAMON","RESTDAY","09:45:52"
"SAN_FRANCISCO","TO_BAYAMON","RESTDAY","10:01:52"
"SAN_FRANCISCO","TO_BAYAMON","RESTDAY","10:17:52"
"SAN_FRANCISCO","TO_BAYAMON","RESTDAY","10:33:52"
"SAN_FRANCISCO","TO_BAYAMON","RESTDAY","10:49:52"
"SAN_FRANCISCO","TO_BAYAMON","RESTDAY","11:05:52"
"SAN_FRANCISCO","TO_BAYAMON","RESTDAY","11:21:52"
"SAN_FRANCISCO","TO_BAYAMON","RESTDAY","11:37:52"
"SAN_FRANCISCO","TO_BAYAMON","RESTDAY","11:53:52"
"SAN_FRANCISCO","TO_BAYAMON","RESTDAY","12:09:52"
"SAN_FRANCISCO","TO_BAYAMON","RESTDAY","12:25:52"
"SAN_FRANCISCO","TO_BAYAMON","RESTDAY","12:41:52"
"SAN_FRANCISCO","TO_BAYAMON","RESTDAY","12:57:52"
"SAN_FRANCISCO","TO_BAYAMON","RESTDAY","13:13:52"
"SAN_FRANCISCO","TO_BAYAMON","RESTDAY","13:29:52"
"SAN_FRANCISCO","TO_BAYAMON","RESTDAY","13:45:52"
"SAN_FRANCISCO","TO_BAYAMON","RESTDAY","14:01:52"
"SAN_FRANCISCO","TO_BAYAMON","RESTDAY","14:17:52"
"SAN_FRANCISCO","TO_BAYAMON","RESTDAY","14:33:52"
"SAN_FRANCISCO","TO_BAYAMON","RESTDAY","14:49:52"
"SAN_FRANCISCO","TO_BAYAMON","RESTDAY","15:05:52"
"SAN_FRANCISCO","TO_BAYAMON","RESTDAY","15:21:52"
"SAN_FRANCISCO","TO_BAYAMON","RESTDAY","15:38:52"
"SAN_FRANCISCO","TO_BAYAMON","RESTDAY","15:53:52"
"SAN_FRANCISCO","TO_BAYAMON","RESTDAY","21:45:52"
"SAN_FRANCISCO","TO_BAYAMON","RESTDAY","22:01:52"
"SAN_FRANCISCO","TO_BAYAMON","RESTDAY","22:17:52"
"SAN_FRANCISCO","TO_BAYAMON","RESTDAY","22:33:52"
"SAN_FRANCISCO","TO_BAYAMON","RESTDAY","22:49:52"
"SAN_FRANCISCO","TO_BAYAMON","RESTDAY","23:05:52"
"SAN_FRANCISCO","TO_BAYAMON","RESTDAY","23:21:52"
"SAN_FRANCISCO","TO_BAYAMON","RESTDAY","23:37:52"
"SAN_FRANCISCO","TO_BAYAMON","RESTDAY","23:53:52"
"TORRIMAR","TO_BAYAMON","RESTDAY","00:15:05"
"TORRIMAR","TO_BAYAMON","RESTDAY","00:31:05"
"TORRIMAR","TO_BAYAMON","RESTDAY","00:47:05"
"TORRIMAR","TO_BAYAMON","RESTDAY","01:03:05"
"TORRIMAR","TO_BAYAMON","RESTDAY","01:19:05"
"TORRIMAR","TO_BAYAMON","RESTDAY","01:35:05"
"TORRIMAR","TO_BAYAMON","RESTDAY","01:51:05"
"TORRIMAR","TO_BAYAMON","RESTDAY","02:07:05"
"TORRIMAR","TO_BAYAMON","RESTDAY","02:23:05"
"TORRIMAR","TO_BAYAMON","RESTDAY","02:39:05"
"TORRIMAR","TO_BAYAMON","RESTDAY","02:55:05"
"TORRIMAR","TO_BAYAMON","RESTDAY","03:11:05"
"TORRIMAR","TO_BAYAMON","RESTDAY","03:27:05"
"TORRIMAR","TO_BAYAMON","RESTDAY","03:43:05"
"TORRIMAR","TO_BAYAMON","RESTDAY","03:59:05"
"TORRIMAR","TO_BAYAMON","RESTDAY","04:15:05"
"TORRIMAR","TO_BAYAMON","RESTDAY","04:31:05"
"TORRIMAR","TO_BAYAMON","RESTDAY","04:47:05"
"TORRIMAR","TO_BAYAMON","RESTDAY","05:03:05"
"TORRIMAR","TO_BAYAMON","RESTDAY","05:19:05"
"TORRIMAR","TO_BAYAMON","RESTDAY","05:35:05"
"TORRIMAR","TO_BAYAMON","RESTDAY","05:51:05"
"TORRIMAR","TO_BAYAMON","RESTDAY","06:07:05"
"TORRIMAR","TO_BAYAMON","RESTDAY","06:23:05"
"TORRIMAR","TO_BAYAMON","RESTDAY","06:39:05"
"TORRIMAR","TO_BAYAMON","RESTDAY","06:55:05"
"TORRIMAR","TO_BAYAMON","RESTDAY","07:11:05"
"TORRIMAR","TO_BAYAMON","RESTDAY","07:27:05"
"TORRIMAR","TO_BAYAMON","RESTDAY","07:43:05"
"TORRIMAR","TO_BAYAMON","RESTDAY","07:59:05"
"TORRIMAR","TO_BAYAMON","RESTDAY","08:15:05"
"TORRIMAR","TO_BAYAMON","RESTDAY","08:31:05"
"TORRIMAR","TO_BAYAMON","RESTDAY","08:47:05"
"TORRIMAR","TO_BAYAMON","RESTDAY","09:03:05"
"TORRIMAR","TO_BAYAMON","RESTDAY","09:19:05"
"TORRIMAR","TO_BAYAMON","RESTDAY","09:35:05"
"TORRIMAR","TO_BAYAMON","RESTDAY","09:51:05"
"TORRIMAR","TO_BAYAMON","RESTDAY","10:07:05"
"TORRIMAR","TO_BAYAMON","RESTDAY","10:23:05"
"TORRIMAR","TO_BAYAMON","RESTDAY","10:39:05"
"TORRIMAR","TO_BAYAMON","RESTDAY","10:55:05"
"TORRIMAR","TO_BAYAMON","RESTDAY","11:11:05"
"TORRIMAR","TO_BAYAMON","RESTDAY","11:27:05"
"TORRIMAR","TO_BAYAMON","RESTDAY","11:43:05"
"TORRIMAR","TO_BAYAMON","RESTDAY","11:59:05"
"TORRIMAR","TO_BAYAMON","RESTDAY","12:15:05"
"TORRIMAR","TO_BAYAMON","RESTDAY","12:31:05"
"TORRIMAR","TO_BAYAMON","RESTDAY","12:47:05"
"TORRIMAR","TO_BAYAMON","RESTDAY","13:03:05"
"TORRIMAR","TO_BAYAMON","RESTDAY","13:19:05"
"TORRIMAR","TO_BAYAMON","RESTDAY","13:35:05"
"TORRIMAR","TO_BAYAMON","RESTDAY","13:51:05"
"TORRIMAR","TO_BAYAMON","RESTDAY","14:07:05"
"TORRIMAR","TO_BAYAMON","RESTDAY","14:23:05"
"TORRIMAR","TO_BAYAMON","RESTDAY","14:39:05"
"TORRIMAR","TO_BAYAMON","RESTDAY","14:55:05"
"TORRIMAR","TO_BAYAMON","RESTDAY","15:11:05"
"TORRIMAR","TO_BAYAMON","RESTDAY","15:27:05"
"TORRIMAR","TO_BAYAMON","RESTDAY","15:44:35"
"TORRIMAR","TO_BAYAMON","RESTDAY","15:59:35"
"TORRIMAR","TO_BAYAMON","RESTDAY","21:51:05"
"TORRIMAR","TO_BAYAMON","RESTDAY","22:07:05"
"TORRIMAR","TO_BAYAMON","RESTDAY","22:23:05"
"TORRIMAR","TO_BAYAMON","RESTDAY","22:39:05"
"TORRIMAR","TO_BAYAMON","RESTDAY","22:55:05"
"TORRIMAR","TO_BAYAMON","RESTDAY","23:11:05"
"TORRIMAR","TO_BAYAMON","RESTDAY","23:27:05"
"TORRIMAR","TO_BAYAMON","RESTDAY","23:43:05"
"TORRIMAR","TO_BAYAMON","RESTDAY","23:59:05"
"UNIVERSIDAD","TO_BAYAMON","RESTDAY","00:02:10"
"UNIVERSIDAD","TO_BAYAMON","RESTDAY","00:18:10"
"UNIVERSIDAD","TO_BAYAMON","RESTDAY","00:34:10"
"UNIVERSIDAD","TO_BAYAMON","RESTDAY","00:50:10"
"UNIVERSIDAD","TO_BAYAMON","RESTDAY","01:06:10"
"UNIVERSIDAD","TO_BAYAMON","RESTDAY","01:22:10"
"UNIVERSIDAD","TO_BAYAMON","RESTDAY","01:38:10"
"UNIVERSIDAD","TO_BAYAMON","RESTDAY","01:54:10"
"UNIVERSIDAD","TO_BAYAMON","RESTDAY","02:10:10"
"UNIVERSIDAD","TO_BAYAMON","RESTDAY","02:26:10"
"UNIVERSIDAD","TO_BAYAMON","RESTDAY","02:42:10"
"UNIVERSIDAD","TO_BAYAMON","RESTDAY","02:58:10"
"UNIVERSIDAD","TO_BAYAMON","RESTDAY","03:14:10"
"UNIVERSIDAD","TO_BAYAMON","RESTDAY","03:30:10"
"UNIVERSIDAD","TO_BAYAMON","RESTDAY","03:46:10"
